"Nom station prise","Latitude station prise","Longitude station prise",Total,VAE,VM
"8 Mai 1945 - 10 Juillet 1940","48,784567029674","2,3979035764933",1,0,1
"Adolphe Lalyre - Armand Silvestre","48,9040626696159","2,27341622114182",1,1,0
"Anatole France - Louise Michel","48,8887321492647","2,28815764188767",1,0,1
"Anatole France - President Roosevelt","48,9155156","2,3814103",1,1,0
"André Karman - République","48,9103987576185","2,38513559103012",5,4,1
"Arche - Léonard de Vinci","48,897909724945","2,23837230436449",1,1,0
"Artois - Berri","48,8739352124082","2,30642583221197",1,1,0
"Assas - Vaugirard","48,848274111398","2,3292413726449",3,2,1
"Barbès - Monique Maunoury","48,8155271882022","2,36871693349054",1,0,1
"Bas - Gabriel Péri","48,9158558053962","2,2948095202446",2,1,1
"Bastille - Beaumarchais","48,853833463852","2,3685702681541",1,1,0
"Batignolles - Place de Clichy","48,883474535757","2,326493114233",2,2,0
"Beaumarchais - Saint-Gilles","48,8580378","2,3679352",1,0,1
"Bellefond - Maubeuge","48,878255397645","2,3452642187476",1,1,0
"Belleville - Couronnes","48,868831082877","2,3809862136841",1,1,0
"Bercy - Villot","48,841795009027","2,3767850184816",1,0,1
Bercy.,"48,839966914994","2,3788625746965",1,1,0
"Bertrand Sincholle - Henri Barbusse","48,8992598239435","2,3042294383049",1,0,1
"Bibliothèque Nationale - Richelieu","48,868288993515","2,3380893096328",1,1,0
"Bichat - Grange aux Belles","48,873688","2,365015",1,1,0
"Bineau - Louise Michel","48,88666162207","2,2843274474144",1,1,0
"Blancs-Manteaux - Archives","48,85941800703","2,3559471219778",1,0,1
"Boulangers - Cardinal Lemoine","48,8462904","2,3521495",1,1,0
"Bourdonnais - Tour Eiffel","48,860897797941","2,295599598447",1,1,0
"Brochant - Clichy","48,8903299891204","2,31973055992978",1,1,0
"Bréguet - Sabin","48,856931678257","2,3706749462105",1,1,0
"Camille Groult - Guy Môquet","48,7874827465213","2,39767257124186",1,0,1
"Carrefour Pleyel","48,9203415696033","2,34385438263416",3,3,0
"Cartier Bresson - Denis Papin","48,902616","2,397814",1,1,0
"Centre Georges Pompidou","48,861419","2,352581",1,1,0
"Chabanais - Petits Champs","48,8670374018672","2,33671601861715",1,1,0
"Champeaux - Gallieni","48,8644591346846","2,41617780178785",3,2,1
"Charenton - Diderot","48,846171461187","2,3793068155646",1,1,0
"Charenton - Wattignies","48,836675796406","2,3917958555556",1,0,1
"Charles de Gaulle - Beauté","48,8364960231271","2,47956265114989",1,1,0
"Charles de Gaulle - Rue de l'Alma","48,896620592993","2,252313240191",1,1,0
"Chaussée d'Antin - Haussmann","48,87243","2,33359",1,1,0
"Cherche-Midi - Hôpital Necker","48,8446106330996","2,31791406869888",1,1,0
"Château - République","48,862923800596","2,4155035614967",1,1,0
"Cimetière de Montmartre","48,886472466142","2,3328901827335",1,1,0
"Cité Riverin - Château d'Eau","48,8707024235543","2,35873986390085",1,1,0
"Claude Bernard - Arbalète","48,839766769782","2,34751090407372",1,1,0
"Clef des Champs - Albert Dhalenne","48,914938","2,330665",2,2,0
"Colmar - Victor Hugo","48,8865225109617","2,17396091669798",1,1,0
"Courcelles - Place des Ternes","48,8781999289231","2,2992860188665",2,2,0
"Cujas - Saint-Michel","48,848191348584","2,341831654854",1,1,0
"Custine - Ramey","48,888735896947","2,3469526693225",1,1,0
"Danielle Casanova - Ledru-Rollin","48,8157834978768","2,38325972110033",1,1,0
"Danielle Casanova - Place Vendôme","48,8682664982233","2,33048390597105",1,0,1
"Daunou - Louis le Grand","48,869113","2,332515",1,1,0
"Ecole Militaire - Place Joffre","48,852060203583","2,3017993569374",1,0,1
"Edith Cavell - Volta","48,901616564287","2,26935435086489",3,1,2
"Etienne Marcel - Montorgueil","48,864505672592","2,34619595110416",1,0,1
"Eugène Reisz - Davout","48,8563187463264","2,41039697080851",1,1,0
"Faubourg Poissonniere - Delta","48,8825558076268","2,34974820166826",1,1,0
"Favart - Italiens","48,871446353921","2,3382901058508",1,1,0
"Fessart - Château","48,84245","2,23989",1,0,1
"Filles Saint-Thomas - Place de la Bourse","48,868899890853","2,3397543845203",2,2,0
"Fragonard - Porte de Clichy","48,894155633419","2,3143893107772",1,1,0
"François Debergue - Croix de Chavaux","48,8574217080721","2,4375781416893",2,2,0
"Frères Flavien - Porte des Lilas","48,8780992764359","2,41104629853209",1,1,0
"Félix Faure - Sadi Carnot","48,9081211022839","2,37862318754196",1,1,0
"Gare RER","48,896280181078","2,4581568985227",1,1,0
"Gare RER les Grésillons","48,9198986335728","2,31458459136273",1,1,0
"Gare SNCF Vanves-Malakoff","48,8190021638364","2,29215000510361",1,1,0
"Gare Saint-Lazare - Cour du Havre","48,875674400851","2,3265598341823",2,0,2
"Gare Saint-Lazare - Isly","48,8747776776213","2,32651580478466",1,1,0
"Gare Saint-Lazare - Place de Budapest","48,877753","2,327339",1,1,0
"Gare Saint-Lazare - Stockholm","48,8771273166677","2,32241716235876",1,1,0
"Gare d'Argenteuil","48,9470224368067","2,25689817219973",1,1,0
"Gare d'Asnières sur Seine","48,9063645921747","2,28350669145584",3,3,0
"Gare de Clichy-Levallois ","48,8967982748199","2,29846805334091",4,4,0
"Gare de Courbevoie","48,8993867","2,2506506",2,2,0
"Gare de Lyon - Place Louis Armand","48,845515089794","2,3726498446286",1,0,1
"Gare de la Garenne-Colombes","48,909752","2,239145",1,1,0
"Gare du Nord - Faubourg Saint-Denis","48,8796127655036","2,35684029757977",1,1,0
"Gare du Nord - Hôpital Lariboisière","48,881949","2,352339",1,1,0
"Garibaldi - Gabriel Péri","48,905741911394","2,3316044208059",1,1,0
"Gobelins - Port-Royal","48,837135900263","2,3515201359987",1,0,1
"Goutte d'or - Barbès","48,885124323627","2,3496962338686",1,1,0
"Greneta - Sebastopol","48,865242333228","2,3516669869423",1,0,1
"Guichet - Jean Jaurès","48,905169868129","2,30238407850266",3,2,1
"Guy Môquet - Compoint","48,8921355904487","2,32321947813034",1,0,1
"Général De Gaulle - Vivien","48,836074200902","2,41891667246819",2,2,0
"Henri Chevreau - Couronnes","48,8703320531293","2,38877769559622",1,1,0
"Henri Ste-Claire Déville - Paul Héroult","48,892663","2,172411",1,1,0
"Hoche - Tilsitt","48,874836457837","2,2971323132515",1,1,0
"Hélène et François Missoffe - Emile Borel","48,8999065384349","2,32154399167484",1,0,1
"Hôpital Bégin","48,8457167211301","2,42724627256393",1,0,1
"Hôtel de Ville d'Asnières sur Seine","48,9099933002558","2,28823810815811",1,1,0
"Hôtel de Ville de Nanterre","48,8923718982504","2,20554895699024",1,0,1
"Hôtel de Ville de Saint-Ouen","48,911380185786","2,3340076807601",1,1,0
"Indre - Prairies","48,8625439850678","2,40329045802355",1,1,0
"Institut de France","48,857615678565","2,3358313530377",1,1,0
"Jacques Kellner - Saint-Ouen","48,8958094858029","2,32789740916414",1,1,0
"Jean Jaurès - Reine","48,8400962255885","2,23987251520157",2,0,2
"Jean-Baptiste Charcot - Sainte-Geneviève","48,9031088372157","2,2788929566741",1,0,1
"Jeûneurs - Mulhouse","48,868997","2,346925",1,1,0
"Joseph Sansboeuf - Saint Lazare","48,8753156306527","2,3229019716382",1,0,1
"Jules Ferry - Faubourg du Temple Paris","48,868397","2,3678933",2,2,0
