"Nom station prise","Latitude station prise","Longitude station prise",Total,VAE,VM
"Alexandre Dumas - Voltaire","48,852888670365","2,3891476408096",1,1,0
"Ancien Canal - Hélène Brion","48,8948479929616","2,41883385926485",1,1,0
"Archives - Pastourelle","48,8623615","2,3595041",1,0,1
"Aristide Briand - Place de la Résistance","48,8212424840101","2,25110024213791",1,1,0
"Auguste Cain - Jean Moulin","48,8257702892757","2,32104152441025",1,1,0
"Bachaumont - Montmartre","48,8661739507914","2,34497755765915",1,1,0
"Bara - Henri Farman","48,8332180274578","2,26775676012039",1,0,1
"Bastille - Beaumarchais","48,853833463852","2,3685702681541",1,1,0
"Beaubourg - Michel-le-Comte","48,862534941806","2,3543103039265",1,1,0
"Beaumarchais - Saint-Gilles","48,8580378","2,3679352",1,1,0
"Bellefond - Poissonnière","48,8775989705071","2,34846375882626",1,0,1
"Belliard - Damrémont","48,8966923877784","2,33802345038817",1,1,0
"Bercy - Villot","48,841795009027","2,3767850184816",1,1,0
"Bichat - Grange aux Belles","48,873688","2,365015",1,0,1
"Blancs-Manteaux - Archives","48,85941800703","2,3559471219778",1,1,0
"Boulard - Daguerre","48,8344647268061","2,32933860272169",2,2,0
"Bourg l'Abbé - Saint-Martin","48,8639333194926","2,35240627080202",1,0,1
"Buisson Saint-Louis - Saint-Maur","48,871746849303","2,37225283287899",1,1,0
Calmette,"48,8810492509855","2,42499321699143",1,1,0
"Carrefour Pleyel","48,9203415696033","2,34385438263416",1,1,0
"Cauchy - Cévennes","48,8433725710224","2,27513283491135",1,1,0
"Championnet - Vauvenargues","48,8940187474457","2,3319872841239",1,1,0
"Charles de Gaulle - Jean Lolive","48,8932644350857","2,41267651319504",1,1,0
"Charles de Gaulle - Plateau de Vanves","48,8223308897326","2,29857180341289",1,1,0
"Charonne - Robert et Sonia Delaunay","48,855907555969","2,3925706744194",1,1,0
"Cimetière d'Issy-les-Moulineaux","48,8176997739254","2,26093120872974",2,2,0
"Claude Vellefaux - Sambre et Meuse","48,875022","2,370478",1,1,0
"Commandant Charcot - Bretteville","48,8753057076542","2,25584607571363",1,1,0
"Convention - Saint-Charles","48,843156111116","2,28310905396938",1,1,0
"Courcelles - Place des Ternes","48,8781999289231","2,2992860188665",1,1,0
"Cours de Vincennes - Soult","48,846918761569","2,4105220288038",1,1,0
"Diderot - Reuilly","48,847208456061","2,3861273378134",1,1,0
"Dominique Pado - Croix Nivert","48,8364879816493","2,28972505778074",1,1,0
"Dupleix - du Guesclin","48,8514791041337","2,29670953005552",2,0,2
"Edith Cavell - Volta","48,901616564287","2,26935435086489",1,0,1
"Emeriau - Place de Brazzaville","48,850785261675","2,28715851902962",1,1,0
"Faubourg Du Temple - Republique","48,867872484749","2,3648982158072",1,1,0
"Faubourg Montmartre - La Fayette","48,8752545490534","2,34085366129875",2,0,2
"Fille du Calvaire - Turenne","48,8621050541256","2,3649600148201",3,3,0
"Française - Etienne Marcel","48,8640533046538","2,34758701175451",1,0,1
"François Truffaut - Saint Emilion","48,8337235434481","2,38660190327143",1,1,0
"Félix Faure - Sadi Carnot","48,9081211022839","2,37862318754196",2,2,0
"Gabriel Péri - Francisco Ferrer","48,8863371023698","2,4073389172554",1,1,0
"Gabrielle Josserand - Edouard Vaillant","48,9027156625544","2,3933270573616",1,1,0
"Gardenat-Lapostol - Velettes","48,87387","2,224185",1,1,0
"Gare RER","48,896280181078","2,4581568985227",1,1,0
"Gare de Chaville Rive Gauche","48,8051603043453","2,18827720731497",1,1,0
"Gare de Lyon - Place Louis Armand","48,845515089794","2,3726498446286",1,1,0
"Gare de l'Est - Fidélité","48,874575","2,356796",1,1,0
"Granges aux Belles","48,8761373390584","2,3680844979417",1,1,0
"Henri Barbusse - Bourguignons","48,9130172279971","2,27342122707744",1,1,0
"Hôtel de Ville de Saint-Ouen","48,911380185786","2,3340076807601",1,1,0
"Javel - André Citroën","48,846276485475","2,27863680571318",1,0,1
"Jean Jaurès - Jean Baptiste Clément ","48,8457626145401","2,23696500062943",2,2,0
"Jean Moulin - Place Victor et Hélène Basch","48,82764910241","2,3261967301369",1,0,1
"Jourdan - Stade Charléty","48,819428333369","2,3433353751898",1,1,0
"Jules Guesdes - Général de Gaulle","48,8193058129196","2,2789341956377",2,2,0
"Jules Vallès - Charonne","48,8542843799353","2,38476745784283",1,1,0
"Lagny - Auguste Blanqui","48,849225680526","2,42186039686203",1,0,1
"Lakanal - Commerce","48,8444246278654","2,29405917227268",1,1,0
"Lecourbe - Jean Maridor","48,837963661476","2,28773921728134",1,1,0
"Leibniz - Jean Dollfus","48,896328348516","2,33339042383468",1,1,0
"Les Juilliottes","48,8043072","2,4437362",1,1,0
"Lucie Aubrac - Franklin","48,8622391600681","2,44358628988266",2,2,0
"Léon Frot - Charonne","48,8549638003352","2,38721708537201",1,0,1
"Mairie d'Issy","48,8237677924683","2,27231115102768",1,0,1
"Mairie de Romainville","48,885109","2,435679",3,3,0
"Mairie du 11ème","48,858925","2,3789759",3,1,2
"Mairie du 15ème","48,8417762","2,2986539",2,1,1
"Montmartre - Etienne Marcel","48,86502194581","2,3450684401448",1,1,0
"Montreuil - Gonnet","48,850500564921","2,3890856287864",1,1,0
"Méchain - Faubourg Saint-Jacques","48,8358677209948","2,33798034198275",1,1,0
