"Nom station prise","Latitude station prise","Longitude station prise",Total,VAE,VM
"Abbeville - Faubourg Poissonnière","48,879223","2,349147",2,2,0
"Alfred de Vigny - Place du Général Brocard","48,8783613836142","2,30525444822057",1,0,1
"Alibert - Jemmapes","48,871044051984","2,3661044619878",1,1,0
"Arago - Glacière","48,8348605477577","2,34457705243221",1,1,0
"Arthur Ranc - Hôpital Bichat","48,8978712500682","2,33352184295654",2,1,1
"Assas - Luxembourg","48,8437344687794","2,33342838187589",1,1,0
"Bastille - Quai de la Rapée","48,84682410855","2,3669364675879",1,0,1
"Batignolles - Beudant","48,8821640146638","2,31985297054052",1,1,0
"Benjamin Godard - Victor Hugo","48,865983","2,275725",1,1,0
Bercy.,"48,839966914994","2,3788625746965",1,0,1
"Bobillot - Tolbiac","48,8255961335041","2,35020417720079",1,0,1
"Bois de Vincennes - Porte Jaune","48,8387512466895","2,46054891496897",1,0,1
"Bourse du Travail","48,868976638826","2,3623438552022",1,1,0
"Butte aux Cailles - Esperance","48,8275877419095","2,34921511262655",1,1,0
"Bézout - Général Leclerc","48,8288480450244","2,3285973072052",1,0,1
"Cambronne - Mademoiselle","48,8432773300352","2,30230766886348",1,0,1
"Cauchy - Cévennes","48,8433725710224","2,27513283491135",1,1,0
"Caulaincourt - Place Constantin Pecqueur","48,8896779050281","2,33817871442611",2,2,0
"Censier - Santeuil","48,8406589213852","2,35375240445137",1,1,0
"Champ de Mars - Cler","48,8566915501153","2,30664677917957",1,0,1
"Charenton - Place du Col Bourgoin","48,844867319554","2,3825789350545",1,0,1
"Choisy - Tolbiac","48,82591155587","2,3602393269539",1,0,1
"Cité Riverin - Château d'Eau","48,8707024235543","2,35873986390085",1,1,0
"Claude Decaen - Cannebière","48,8376141703795","2,3972537821957",1,0,1
"Claude Vellefaux - Hôpital Saint-Louis","48,872859139003","2,3700717069851",1,1,0
"Clignancourt - Ordener","48,8914577261538","2,34863647806049",2,2,0
"Cloître Saint-Merri - Renard","48,858835448898","2,3518279194832",1,1,0
"Constantine - Université","48,8606804737383","2,31484819558422",1,1,0
"Convention - Lourmel","48,8420550416557","2,28599108755589",1,0,1
"Convention - Saint-Charles","48,843156111116","2,28310905396938",1,1,0
"Diane Arbus","48,898800717199","2,3524022474885",2,2,0
"Douai - Pierre Fontaine","48,8822910114809","2,33324121683836",1,1,0
"Duméril - Jeanne d'Arc","48,8381516080866","2,3571084495564",1,0,1
"Edgar Quinet - Raspail","48,8394026667384","2,32971478253603",1,1,0
"Emeriau - Beaugrenelle","48,8479124971494","2,28430598974228",1,1,0
"Epée de Bois - Mouffetard","48,8415086903888","2,35006671398878",2,0,2
"Eugène Oudiné - Dessous Des Berges","48,8256423","2,3750226",1,0,1
"Fief - République","48,8317088816602","2,2557719796896",1,0,1
"Flandrin - Henri Martin","48,8643275","2,2724174",1,1,0
"Félix Faure - Convention","48,841249336041","2,2883866008495",1,1,0
"Gambetta - Michelet","48,8527379238053","2,42996603250504",3,0,3
"Gambetta - Saint Fargeau","48,871244610447","2,40390568971634",1,1,0
"Gare Montparnasse - Arrivée","48,843827994315","2,3225811123848",1,1,0
"Gare de Laplace","48,8089319911418","2,33494609594345",1,1,0
"Guynemer - Séverine","48,8309174337104","2,27907065302134",1,1,0
"Général Michel Bizot - Claude Decaen","48,8348126298254","2,4009277881277",1,1,0
"Henri Barbusse - Stalingrad","48,8141837486606","2,28728625923395",1,1,0
"Hôtel de Ville de Boulogne Billancourt","48,8349588516678","2,24168032407761",1,0,1
"Hôtel de Ville de Sèvres","48,8243635612888","2,21310473978519",3,1,2
"Institut du Monde Arabe - Saint-Germain","48,849063299501","2,3558086529374",1,0,1
"Italie - Jardin Joan Miro","48,8199091404576","2,35929485410452",1,1,0
"Jacques Callot - Mazarine","48,8552801753319","2,33757432550192",1,1,0
"Javel - André Citroën","48,846276485475","2,27863680571318",1,1,0
"Jean Calvin - Tournefort","48,8415885692578","2,34848957508802",1,0,1
"Jean-Pierre Timbaud - Vaucouleurs","48,867937","2,377885",2,1,1
"Joseph Dijon - Ornano","48,8937445335152","2,34766781330109",1,1,0
"Joseph Liouville - Croix Nivert","48,8448354712444","2,29750849306583",1,1,0
"Jourdan - Stade Charléty","48,819428333369","2,3433353751898",3,3,0
"Jussieu - Fossés Saint-Bernard","48,8471855100235","2,35348585993052",1,1,0
"Lacépède - Monge","48,843892865319","2,35196638852358",1,1,0
"Las Cases - Bourgogne","48,859091104741","2,3185685276985",1,1,0
"Le Brun - Gobelins","48,835092787824","2,3534681351338",1,0,1
"Le Corbusier - Jean Jaurès","48,8378083055755","2,24083811044693",1,0,1
"Lecourbe - Convention","48,839233192419","2,29151979088783",1,1,0
"Leredde - Tolbiac","48,82887629664","2,3744382709265",1,1,0
"Liège - Moscou","48,8795431","2,3264628",1,1,0
"Louis Blanc - Jemmapes","48,8793307552973","2,36844856292009",1,1,0
"Lucie Aubrac - Franklin","48,8622391600681","2,44358628988266",1,0,1
"Mairie du 12ème","48,840855311763","2,3875549435616",1,1,0
"Mairie du 16ème","48,863936848472","2,27659530937672",1,1,0
"Mairie du 4ème","48,855949910497","2,3563823103905",2,0,2
"Malakoff - Place de la Porte Maillot","48,8767334966375","2,28345774114132",1,0,1
"Marcadet - Barbès","48,890451120965","2,3490573929687",1,0,1
"Marché d'Auteuil","48,8484276136739","2,26525382116",1,1,0
