"Nom station prise","Latitude station prise","Longitude station prise",Total,VAE,VM
"Alfred Roll - Berthier","48,887808570529","2,3000952981763",1,1,0
"Arago - Glacière","48,8348605477577","2,34457705243221",1,1,0
"Archives - Pastourelle","48,8623615","2,3595041",1,1,0
"Arcole - Notre-Dame","48,8538835413277","2,34937973320484",2,1,1
"Aristide Briand - Gare de Bagneux","48,7938726966498","2,32114881277084",1,1,0
"Bastille - Beaumarchais","48,853833463852","2,3685702681541",2,2,0
"Bastille - Quai de la Rapée","48,84682410855","2,3669364675879",2,0,2
"Beaumarchais - Saint-Gilles","48,8580378","2,3679352",1,1,0
"Belleville - Couronnes","48,868831082877","2,3809862136841",1,1,0
"Belliard - Damrémont","48,8966923877784","2,33802345038817",2,2,0
"Berthier - Place Stuart Merril","48,885927922355","2,29334503412247",1,1,0
"Berthier - Porte de Clichy","48,894222687781","2,3125872006816",1,1,0
"Blancs-Manteaux - Archives","48,85941800703","2,3559471219778",1,0,1
"Botzaris - Crimée","48,8795969869018","2,38879133374771",1,1,0
"Bridaine - Lamandé","48,8862074","2,3206239",1,1,0
"Bréa - Raspail","48,842738478258","2,3297942217634",1,1,0
"Capitaine Glarner - Gabriel Péri","48,9024499004187","2,33048075334257",1,1,0
"Carducci - Place Hannah Arendt","48,8774366815158","2,38607436418533",1,1,0
"Carnot - Pâquerettes","48,7959293943251","2,42618411779404",1,1,0
Centquatre,"48,8893335384554","2,37078543752432",1,1,0
"Charles Frérot - Albert Guilpin","48,8155839183714","2,35050290822983",1,1,0
"Charonne - Avron","48,8516026652216","2,39840304703793",2,2,0
"Cherche-Midi - Hôpital Necker","48,8446106330996","2,31791406869888",1,1,0
"Château de Vincennes","48,8442319325566","2,43920953770918",2,2,0
"Cimetière de Boulogne-Billancourt","48,830764","2,252024",1,0,1
"Cimetière de Montmartre","48,886472466142","2,3328901827335",1,1,0
"Cité Vaneau","48,8542210666207","2,31961492449045",1,0,1
"Claude Debussy - Marc Bloch","48,910388180512","2,3117771744728",1,1,0
"Cloître Saint-Merri - Renard","48,858835448898","2,3518279194832",1,1,0
"Colonel Pierre Avia","48,8296843300915","2,27534258685029",1,1,0
"Constantine - Université","48,8606804737383","2,31484819558422",1,0,1
"Convention - Vaugirard","48,8376768223316","2,29558692602025",1,1,0
"Crimée - Ourcq","48,8941041403163","2,37294608846728",1,1,0
"Custine - Ramey","48,888735896947","2,3469526693225",1,1,0
"Dantzig - Lefebvre","48,8301392158676","2,29593403637409",1,1,0
"Daumesnil - Hébrard","48,8429","2,38474",2,1,1
"Daumesnil - Picpus","48,8374688","2,401765",1,1,0
"Delphine Seyrig - Général Leclerc","48,8939239630579","2,39790290594101",2,2,0
"Diderot - Reuilly","48,847208456061","2,3861273378134",2,1,1
"Dora Maar - Nadia Guendouz","48,905452421305","2,3220406472683",1,1,0
"Duroc - Place de Breteuil","48,847460641142","2,3126140236855",1,1,0
"Dôme - République","48,832681","2,250257",1,1,0
"Emile Reynaud - Porte de la Villette ","48,9009895363005","2,38870225846767",1,1,0
"Enfants du Paradis - Peupliers","48,833122686454","2,2571459412575",1,1,0
"Fabre d'Eglantine - Place de la Nation","48,8471116","2,3956204",1,1,0
"Fille du Calvaire - Turenne","48,8621050541256","2,3649600148201",1,1,0
"François Truffaut - Saint Emilion","48,8337235434481","2,38660190327143",1,1,0
"Félix Faure - Convention","48,841249336041","2,2883866008495",1,0,1
"Félix Ziem - Armand Gauthier","48,8894963048682","2,3333936588044",1,1,0
"Gare Arcueil - Cachan","48,799824","2,328171",1,1,0
"Gare Montparnasse - Arrivée","48,843827994315","2,3225811123848",2,1,1
"Gare RER de Vincennes","48,8475630151261","2,43338316679001",1,1,0
"Gare de Lyon - Place Louis Armand","48,845515089794","2,3726498446286",2,2,0
"Gare de Lyon - Roland Barthes","48,8439572949406","2,37908821552992",2,1,1
"Garibaldi - Gabriel Péri","48,905741911394","2,3316044208059",2,1,1
"Gaston Tessier - Rosa Parks RER","48,8963765","2,3743692",2,2,0
"Glacière - Soeur Catherine Marie","48,8295229894206","2,34357040375471",1,1,0
"Grenelle - Violet","48,8499303551215","2,29461204260588",1,1,0
"Greneta - Sebastopol","48,865242333228","2,3516669869423",1,1,0
"Guersant - Gouvion-Saint-Cyr","48,882877751786","2,28766737081487",1,1,0
"Gustave Eiffel - Parc des Impressionnistes","48,9039061965102","2,29469083249569",1,1,0
"Guynemer - Jardin du Luxembourg","48,8466127","2,3325478",1,1,0
"Hautpoul - Jean Jaurès","48,886393679436","2,3865414544355",1,1,0
"Hector Malot - Daumesnil","48,8469355299176","2,37708762288094",1,1,0
"Henri Ravera - Gabriel Péri","48,7972227383384","2,30211585760117",1,1,0
"Hôpital Bégin","48,8457167211301","2,42724627256393",1,1,0
"Hôpital Robert Debré","48,8800522220089","2,4008650346327",1,1,0
"Hôtel de Ville de Sèvres","48,8243635612888","2,21310473978519",1,1,0
"Institut du Monde Arabe - Saint-Germain","48,849063299501","2,3558086529374",1,1,0
"Jean Jaurès - Jean Baptiste Clément ","48,8457626145401","2,23696500062943",1,1,0
"Jean Jaurès - Salvador Allende","48,8214755947368","2,30265766382217",1,1,0
"Jean de la Fontaine - Boulainvilliers","48,8526479146165","2,27586641907692",1,1,0
"Jonquière - Docteur Paul Brousse","48,894799816684","2,31870521217322",1,1,0
"Jonquoy - Didot","48,8289045482395","2,31648076325655",1,0,1
"Jouffroy d'Abbans - Villiers","48,8842155470374","2,30565335601568",1,1,0
"Jussieu - Guy de la Brosse","48,845665","2,355653",1,1,0
"Kléber - Gouverneur Général Eboué","48,8268858430698","2,2723413258791",1,1,0
"Lassus - Delouvain","48,8755044846","2,3890327325519",1,1,0
"Laumière - Petit","48,8846736853833","2,3800390586257",1,1,0
"Ledru-Rollin - Charonne","48,8534585560724","2,37724635819471",1,0,1
"Lobau - Hôtel de Ville","48,8562118","2,3532536",1,1,0
"Lorraine - Jean Jaurès","48,8863865","2,3825772",1,1,0
"Louis Blanc - Aqueduc","48,8820301825995","2,36356157809496",1,1,0
"Léon - Doudeauville","48,8883242184522","2,3535733726386",1,1,0
"Maine - Jean Zay","48,837925263898","2,3225428909063",1,1,0
"Mairie du 12ème","48,840855311763","2,3875549435616",1,1,0
"Marceau - Président Wilson","48,8652359","2,3002513",2,2,0
"Marcelin Berthelot","48,8415473058801","2,23316162824631",1,1,0
"Marché aux fleurs","48,855258115391","2,3473754525185",1,1,0
"Marne - Germain Dardan","48,81217465201","2,3035024699104",1,1,0
"Maxime Gorki - Louis Aragon","48,7890981472844","2,36838787794113",1,1,0
"Metz - Marne","48,891163","2,3865705",1,1,0
"Michel-Ange - Parent de Rosan","48,8405799236901","2,25841194391251",1,1,0
"Montreuil - Gonnet","48,850500564921","2,3890856287864",1,1,0
"Montreuil - République","48,8502634946369","2,43452042341232",1,1,0
"Morice - Général Leclerc","48,9024547198159","2,312892973423",1,0,1
"Mouton Duvernet - Général Leclerc","48,8316325182926","2,32931211590767",1,1,0
"Ménilmontant - Père Lachaise","48,863287291502","2,3869940266013",1,1,0
"Ney - Porte de Clignancourt","48,8978867","2,3458001",1,1,0
"Odessa - Départ","48,842885590081","2,3244281485677",1,1,0
"Olivier de Serres - Leriche","48,8346022171521","2,29574829339981",1,1,0
"Ordener - Poissonniers","48,8912138908447","2,35128866621987",1,1,0
"Pajol - Riquet ","48,8896002813454","2,36285347491503",1,1,0
"Parc Départemental des Hautes-Bruyères","48,7934579013989","2,35090121626854",1,1,0
"Parc Suzanne Lenglen","48,8332506905379","2,27654032409191",1,1,0
"Parc de Belleville - Julien Lacroix","48,8703459","2,3842214",1,1,0
"Phalsbourg - Villiers","48,8824230790095","2,30904534459114",2,2,0
"Pierre Ginier - Clichy","48,8867667","2,326228",1,1,0
"Place Aristide Briand","48,8218923657583","2,41300374269486",1,1,0
"Place Charles Digeon","48,843542031336","2,41842716932297",1,1,0
"Place Eustache Deschamps","48,793855","2,336637",1,1,0
"Place Fernand Forest","48,8492691438359","2,28186316788197",1,0,1
"Place Jacques Madaule","48,823933787309","2,2606918215752",1,1,0
"Place Jean-Baptiste Clément","48,8124046686734","2,36170917749405",2,2,0
"Place Marcel Cachin","48,8141144235687","2,39090770483017",1,1,0
"Place de Lévis","48,8835468515333","2,31319338083267",1,1,0
"Place de l'Europe - Alfortville","48,7891370240584","2,42848008871079",1,0,1
"Place de la Bastille - Bourdon","48,852364355271","2,3681089282036",1,0,1
"Place de la Nation - Charonne","48,848364667777","2,3997623859813",1,1,0
