"Nom station prise","Latitude station prise","Longitude station prise",Total,VAE,VM
"Abbé Carton - Plantes","48,8276738231658","2,32091814279556",1,1,0
"Aboukir - Alexandrie","48,8686834444447","2,35020432694749",1,1,0
"Adolphe Lalyre - Armand Silvestre","48,9040626696159","2,27341622114182",1,1,0
"Adrien Lesesne - Docteur Bauer","48,9026386730463","2,34824806343151",3,3,0
"Alfred Roll - Berthier","48,887808570529","2,3000952981763",1,0,1
"Alibert - Jemmapes","48,871044051984","2,3661044619878",1,1,0
"Anatole France - President Roosevelt","48,9155156","2,3814103",4,4,0
"Ancien Canal - Hélène Brion","48,8948479929616","2,41883385926485",1,1,0
"Arsène Houssaye - Champs-Elysées","48,873409276267","2,2977904602885",1,1,0
"Artois - Berri","48,8739352124082","2,30642583221197",1,1,0
"Assemblée Nationale","48,861411014652","2,3201214185208",1,0,1
"Athènes - Clichy","48,878113787876","2,32956021945824",1,1,0
"Averroès - Aimé Césaire","48,9140532343286","2,41263695061207",1,1,0
"Bagnolet - Orteaux","48,8570864102724","2,39841252565384",1,1,0
"Bastille - Biscornet","48,851355779579","2,369220033288",1,1,0
"Bastille - Quai de la Rapée","48,84682410855","2,3669364675879",3,2,1
"Bateliers - Quai de Seine","48,915817585516","2,3239533298594",1,1,0
"Batignolles - Place de Clichy","48,883474535757","2,326493114233",1,1,0
"Beaux-Arts - Bonaparte","48,8564519853958","2,3348518833518",2,1,1
Beffroy,"48,886591074488","2,26139456033707",1,1,0
"Belfort - Voltaire","48,8563358","2,3829901",2,2,0
"Belles Feuilles - Place de Mexico","48,865804746474","2,2829206287861",2,2,0
"Belliard - Damrémont","48,8966923877784","2,33802345038817",2,2,0
"Bercy - Villot","48,841795009027","2,3767850184816",3,1,2
"Berthier - Porte de Clichy","48,894222687781","2,3125872006816",1,1,0
"Bessières - Porte de Clichy","48,8961176245147","2,31790903955698",2,1,1
"Bichat - Grange aux Belles","48,873688","2,365015",1,1,0
"Bienfaisance - Place de Narvik","48,8766016345908","2,31297712773085",1,1,0
"Blancs-Manteaux - Archives","48,85941800703","2,3559471219778",2,2,0
"Blanqui - Docteur Bauer","48,907735489085","2,3407192814591",1,1,0
"Bobillot - Tolbiac","48,8255961335041","2,35020417720079",2,1,1
"Bosquet - Saint-Dominique","48,8586517095264","2,30371658023458",1,1,0
"Boulangers - Cardinal Lemoine","48,8462904","2,3521495",1,0,1
"Bourdonnais - Tour Eiffel","48,860897797941","2,295599598447",1,1,0
"Bourse du Travail","48,868976638826","2,3623438552022",1,1,0
"Boussingault - Tolbiac","48,8260351660585","2,34217680800433",1,0,1
"Bruneseau - Quai d'Ivry","48,8249456375829","2,38856613636017",1,0,1
"Bréguet - Sabin","48,856931678257","2,3706749462105",2,1,1
"Buffon - Jardin des Plantes","48,8426684661049","2,36185871064663",2,0,2
"Buzenval - Avron","48,8516172049987","2,40151359730767",1,1,0
"Buzenval - Vignoles","48,8538581716876","2,40000408142805",1,1,0
"Cadix - Hameau","48,8340107632249","2,28951618075371",1,1,0
"Caire - Dussoubs","48,8678534211186","2,34936431050301",1,1,0
"Capitaine Glarner - Gabriel Péri","48,9024499004187","2,33048075334257",3,2,1
"Cardinal Lavigerie","48,8329341936998","2,40263674939916",2,2,0
"Carpeaux - Place Jacques Froment","48,8906542","2,3309428",1,1,0
"Carrefour Pleyel","48,9203415696033","2,34385438263416",4,3,1
"Censier - Jardin des Plantes","48,8410717816138","2,35547538846731",1,1,0
"Censier - Santeuil","48,8406589213852","2,35375240445137",1,0,1
"Cesaria Evora - Rosa Parks","48,8971767282504","2,37451739609241",1,1,0
"Chabanais - Petits Champs","48,8670374018672","2,33671601861715",1,1,0
"Charenton - Place du Col Bourgoin","48,844867319554","2,3825789350545",3,1,2
"Charles Frérot - Albert Guilpin","48,8155839183714","2,35050290822983",1,0,1
"Charles Tillon - Cimetière Communal","48,9184402364184","2,39356309175491",1,1,0
"Charles de Gaulle - Rue de l''Alma","48,896620592993","2,252313240191",1,1,0
"Charonne - Alexandre Dumas","48,8560774150561","2,39486932754517",1,1,0
"Charonne - Avron","48,8516026652216","2,39840304703793",2,2,0
"Charonne - Bureau","48,854176","2,396093",1,0,1
"Charonne - Faubourg Saint-Antoine","48,852191909696","2,3740932717919",1,1,0
"Charonne - Philippe-Auguste","48,855603162026","2,39054639062",1,1,0
"Chaussée d'Antin - Haussmann","48,87243","2,33359",1,1,0
"Chemin Vert - Fraternité","48,877141208359","2,44615651667118",1,1,0
"Cherche-Midi - Hôpital Necker","48,8446106330996","2,31791406869888",1,1,0
"Chernoviz - Raynouard","48,8569864146289","2,28217321814299",1,1,0
"Château - République","48,862923800596","2,4155035614967",1,1,0
"Cimetière d'Issy-les-Moulineaux","48,8176997739254","2,26093120872974",1,1,0
"Cimetière de Montrouge","48,821466904768","2,3215785772007",1,1,0
"Claude Decaen - Cannebière","48,8376141703795","2,3972537821957",1,1,0
