"Nom station prise","Latitude station prise","Longitude station prise",Total,VAE,VM
"Adolphe Lalyre - Armand Silvestre","48,9040626696159","2,27341622114182",2,2,0
"Alfred Roll - Berthier","48,887808570529","2,3000952981763",2,2,0
"Arcole - Notre-Dame","48,8538835413277","2,34937973320484",1,1,0
"Argenson - Château","48,8885593146695","2,26420015096664",1,1,0
"Bas - Gabriel Péri","48,9158558053962","2,2948095202446",3,2,1
"Bastille - Quai de la Rapée","48,84682410855","2,3669364675879",4,2,2
"Bayen - Pereire","48,8818044090797","2,29210887104273",2,2,0
"Belidor - Gouvion-Saint-Cyr","48,8802215405201","2,28546805679798",2,2,0
"Belliard - Damrémont","48,8966923877784","2,33802345038817",2,2,0
"Bercy - Traversiére","48,8461926425738","2,37038008868694",1,0,1
"Berthier - Place Stuart Merril","48,885927922355","2,29334503412247",2,1,1
"Bobillot - Moulin des Prés","48,828657346203","2,353020646317",2,1,1
"Bobillot - Paulin Mery","48,8298998417474","2,35433567667485",2,2,0
"Bobillot - Tolbiac","48,8255961335041","2,35020417720079",1,1,0
"Bois de Vincennes.","48,8338064","2,4132221",1,1,0
"Boissière - Etienne Dolet","48,876111","2,4677312",1,1,0
"Boussingault - Tolbiac","48,8260351660585","2,34217680800433",2,2,0
"Brochant - Square des Batignolles ","48,8881869858103","2,31686114315115",1,1,0
"Bréguet - Sabin","48,856931678257","2,3706749462105",1,1,0
"Cambronne - Mademoiselle","48,8432773300352","2,30230766886348",1,1,0
"Cambronne - Villa Croix Nivert","48,845847561366","2,3017574474216",1,1,0
"Capitaine Glarner - Gabriel Péri","48,9024499004187","2,33048075334257",1,1,0
"Cardinal Lavigerie","48,8329341936998","2,40263674939916",4,2,2
"Carrefour Pleyel","48,9203415696033","2,34385438263416",1,1,0
"Cevennes - Bergers","48,842407651304","2,28103771805763",2,1,1
"Charenton - Jardiniers","48,833821772923","2,394692664106",4,4,0
"Charenton - Prague","48,848175129981","2,3763584494312",2,2,0
"Charles Gide - Fort de Bicêtre ","48,8071937956922","2,35398441553116",1,1,0
"Charles Lecocq - Lecourbe","48,84044","2,294867",1,0,1
"Charles de Gaulle - Orléans","48,8809222510152","2,27158159017563",1,1,0
"Charles de Gaulle - Rue de l''Alma","48,896620592993","2,252313240191",1,1,0
"Charonne - Philippe-Auguste","48,855603162026","2,39054639062",1,1,0
"Charonne - Pierre Bayle","48,858445054262","2,3903981223891",1,1,0
"Château - République","48,862923800596","2,4155035614967",1,1,0
"Cité de la Musique","48,888796556487","2,3925811931922",1,1,0
"Cité des Sciences et de l''''Industrie","48,896595711789","2,38459914922714",1,1,0
"Clef des Champs - Albert Dhalenne","48,914938","2,330665",1,1,0
"Clichy - Place Blanche","48,883601088297","2,3332237824798",1,0,1
"Cloître Saint-Merri - Renard","48,858835448898","2,3518279194832",1,1,0
"Cléry - Montmartre","48,867458","2,3445211",1,1,0
"Condorcet - Turgot","48,8798515578909","2,34523236751556",1,1,0
"Danielle Casanova - Opéra","48,867643242297","2,3333894088864",1,1,0
