"Nom station prise","Latitude station prise","Longitude station prise",Total,VAE,VM
"8 Mai 1945 - 10 Juillet 1940","48,784567029674","2,3979035764933",1,1,0
"Amelot - Saint-Sébastien","48,8611421627609","2,36779961810773",1,0,1
"Anatole France - Jean Lolive","48,8949922","2,4253764",1,1,0
"Anatole France - Louise Michel","48,8887321492647","2,28815764188767",3,3,0
"Archives - Pastourelle","48,8623615","2,3595041",1,1,0
"Archives - Rivoli","48,857346707443","2,3539767041802",1,0,1
"Arcole - Notre-Dame","48,8538835413277","2,34937973320484",1,1,0
"Arthur Auger - Jean Jaurès","48,8137364455852","2,30692774057388",1,1,0
"Assas - Luxembourg","48,8437344687794","2,33342838187589",1,1,0
"Assas - Vaugirard","48,848274111398","2,3292413726449",1,0,1
"Balzac - Olympes de Gouges","48,7785033248675","2,4006786569953",3,1,2
"Barbès - Monique Maunoury","48,8155271882022","2,36871693349054",2,2,0
"Bargue -  Dutot","48,837884","2,308876",1,1,0
"Beaumarchais - Saint-Gilles","48,8580378","2,3679352",1,1,0
"Belleville -  Pré Saint-Gervais","48,875565910073","2,3930460959673",1,1,0
"Belleville - Couronnes","48,868831082877","2,3809862136841",1,1,0
"Bercy - Villot","48,841795009027","2,3767850184816",1,1,0
Bercy.,"48,839966914994","2,3788625746965",2,2,0
"Bichat - Grange aux Belles","48,873688","2,365015",2,2,0
"Billancourt - Général Leclerc ","48,8322649","2,2380413",1,1,0
"Bobillot - Tolbiac","48,8255961335041","2,35020417720079",1,1,0
"Bois de Vincennes - Polygone","48,8354449161742","2,43142108143656",1,0,1
"Bois de Vincennes - Porte Jaune","48,8387512466895","2,46054891496897",1,1,0
"Borrégo - Gambetta","48,8733049704553","2,40141458809376",1,1,0
"Botzaris - Parc des Buttes Chaumont","48,877951","2,381464",1,1,0
"Boussingault - Tolbiac","48,8260351660585","2,34217680800433",1,1,0
"Boutroux - Porte de Vitry","48,822632","2,377738",1,1,0
"Boyer-Barret - Raymond Losserand","48,8332988023332","2,31733839958906",1,1,0
"Brancion - Lefebvre","48,8290022278557","2,30143103816341",1,0,1
"Brillat-Savarin - Küss","48,822203","2,350422",1,1,0
"Bréguet - Sabin","48,856931678257","2,3706749462105",3,1,2
"Buffon - Jardin des Plantes","48,8426684661049","2,36185871064663",2,1,1
"Béranger - Félix Faure","48,8040482862149","2,28482633737234",1,1,0
Calmette.,"48,8810492509855","2,42499321699143",1,1,0
"Cambon - Rivoli","48,866143390992","2,3251800647137",3,1,2
"Cardinal Lavigerie","48,8329341936998","2,40263674939916",2,2,0
"Carpeaux - Place Jacques Froment","48,8906542","2,3309428",1,0,1
"Censier - Santeuil","48,8406589213852","2,35375240445137",3,2,1
"Centre Georges Pompidou","48,861419","2,352581",2,1,1
"Cevennes - Bergers","48,842407651304","2,28103771805763",1,1,0
"Chabrol - d''Hauteville","48,8770183880333","2,35131796449423",1,1,0
"Chancé Milly - Cimetière Communal Sud","48,8968718938247","2,3039223253727",3,3,0
"Charenton - Diderot","48,846171461187","2,3793068155646",1,0,1
"Charenton - Jardiniers","48,833821772923","2,394692664106",1,1,0
"Charenton - Place du Col Bourgoin","48,844867319554","2,3825789350545",2,2,0
"Charles de Gaulle - Beauté","48,8364960231271","2,47956265114989",2,2,0
"Charles de Gaulle - Plateau de Vanves","48,8223308897326","2,29857180341289",1,1,0
"Charonne - Alexandre Dumas","48,8560774150561","2,39486932754517",1,1,0
"Charonne - Avron","48,8516026652216","2,39840304703793",1,1,0
"Chevaleret - Louise Weiss","48,8325865133506","2,37121138811995",3,2,1
"Chevreuse - Montparnasse","48,841739161231","2,3315522167367",1,1,0
"Château de Vincennes","48,8442319325566","2,43920953770918",2,2,0
"Cimetière de Boulogne-Billancourt","48,830764","2,252024",1,1,0
"Cité Riverin - Château d''''Eau","48,8707024235543","2,35873986390085",1,1,0
"Cité des Sciences et de l''''Industrie","48,896595711789","2,38459914922714",2,2,0
"Claude Bernard - Arbalète","48,839766769782","2,34751090407372",1,0,1
"Claude Decaen - Cannebière","48,8376141703795","2,3972537821957",3,3,0
"Claude Vellefaux - Sambre et Meuse","48,875022","2,370478",1,1,0
"Clignancourt - Sofia","48,8851199230978","2,34719488842051",1,1,0
"Conservatoire de Musique","48,770935866676","2,40340143442154",1,1,0
"Convention - Saint-Charles","48,843156111116","2,28310905396938",1,1,0
"Convention - Vaugirard","48,8376768223316","2,29558692602025",1,1,0
"Cordelières - Arago","48,8354807189661","2,34857246170222",3,3,0
"Cours de Vincennes - Davout","48,847238029966","2,4107042336225",1,1,0
"Crimée - Ourcq","48,8941041403163","2,37294608846728",1,1,0
"Cujas - Saint-Michel","48,848191348584","2,341831654854",2,2,0
"Custine - Ramey","48,888735896947","2,3469526693225",1,1,0
"Danielle Casanova - Place Vendôme","48,8682664982233","2,33048390597105",1,1,0
"Dareau - Broussais","48,8307758","2,3361804",1,1,0
"Davout - Volga","48,8529196799573","2,41052290977911",1,1,0
"Diderot - Reuilly","48,847208456061","2,3861273378134",1,1,0
"Didot - Mariniers","48,8265054361311","2,31313619827167",1,1,0
"Didot - Place de Moro-Giafferi","48,8337","2,3215",1,0,1
"Docteur Calmette - Martre","48,898969358483","2,3086513252383",3,3,0
"Duméril - Jeanne d'Arc","48,8381516080866","2,3571084495564",1,1,0
"Dunois - Clisson","48,832294","2,3674523",1,0,1
"Dupleix - du Guesclin","48,8514791041337","2,29670953005552",1,0,1
"Ecoles - Carmes","48,8489044479894","2,34734863042831",2,1,1
"Edgar Quinet - Gaité","48,8411609289663","2,32459545135498",1,0,1
"Eglise d'Auteuil","48,8474984177169","2,26848387135299",1,1,0
