"Nom station prise","Latitude station prise","Longitude station prise",Total,VAE,VM
"Abbeville - Faubourg Poissonnière","48,879223","2,349147",1,1,0
"Alger - Rivoli","48,864773553495","2,3294493936128",1,1,0
"Amaury Duval - Gabriel Péri","48,8171875967167","2,3238417506218",1,1,0
"Amédée Huon - Fort d'Ivry","48,8051313769","2,38848969340324",2,2,0
"André Karman - République","48,9103987576185","2,38513559103012",1,1,0
"André Mazet - Saint-André des Arts","48,8537558105743","2,33909580856562",1,0,1
"Archives - Pastourelle","48,8623615","2,3595041",1,1,0
"Archives - Rivoli","48,857346707443","2,3539767041802",1,1,0
"Arcole - Notre-Dame","48,8538835413277","2,34937973320484",1,0,1
"Arsène Houssaye - Champs-Elysées","48,873409276267","2,2977904602885",1,1,0
"Athènes - Clichy","48,878113787876","2,32956021945824",1,1,0
"Auguste Blanqui - Glacière","48,8311516029644","2,34382219612598",1,1,0
"BNF - Bibliothèque Nationale de France","48,8350268238","2,3760157451034",1,0,1
"Barbès - Monique Maunoury","48,8155271882022","2,36871693349054",1,1,0
Basilique,"48,9362689105911","2,35886668202009",2,1,1
"Bastille - Quai de la Rapée","48,84682410855","2,3669364675879",2,1,1
"Bateliers - Quai de Seine","48,915817585516","2,3239533298594",1,0,1
"Batignolles - Place de Clichy","48,883474535757","2,326493114233",1,1,0
"Beaubourg - Michel-le-Comte","48,862534941806","2,3543103039265",1,1,0
"Beaumarchais - Pas de la Mule","48,855580507049","2,3684333673431",1,1,0
"Belleville - Couronnes","48,868831082877","2,3809862136841",1,1,0
"Belleville - Porte des Lilas","48,8766039189276","2,40476969112948",2,1,1
"Bertrand Sincholle - Henri Barbusse","48,8992598239435","2,3042294383049",2,2,0
"Bir Hakeim","48,8538440543335","2,28970534822202",1,1,0
"Blanqui - Docteur Bauer","48,907735489085","2,3407192814591",1,1,0
"Bobillot - Paulin Mery","48,8298998417474","2,35433567667485",1,1,0
"Bois de Vincennes.","48,8338064","2,4132221",1,0,1
"Bosquet - Saint-Dominique","48,8586517095264","2,30371658023458",1,1,0
"Boulangers - Cardinal Lemoine","48,8462904","2,3521495",1,0,1
"Boulets - Faubourg Saint-Antoine","48,849259262115","2,3917546141943",2,2,0
"Bourg l'Abbé - Saint-Martin","48,8639333194926","2,35240627080202",3,0,3
"Boutroux - Porte de Vitry","48,822632","2,377738",2,2,0
"Bruneseau - Quai d'Ivry","48,8249456375829","2,38856613636017",1,0,1
"Bréguet - Sabin","48,856931678257","2,3706749462105",2,0,2
"Butte aux Cailles - Esperance","48,8275877419095","2,34921511262655",1,1,0
"Buzenval - Avron","48,8516172049987","2,40151359730767",1,1,0
Calmette,"48,8810492509855","2,42499321699143",1,1,0
"Cambon - Rivoli","48,866143390992","2,3251800647137",1,1,0
"Capitaine Glarner - Gabriel Péri","48,9024499004187","2,33048075334257",1,1,0
"Carpeaux - Place Jacques Froment","48,8906542","2,3309428",1,1,0
"Caumartin - Provence","48,8744227734265","2,32846856117249",1,1,0
"Censier - Santeuil","48,8406589213852","2,35375240445137",3,0,3
"Cevennes - Bergers","48,842407651304","2,28103771805763",1,1,0
"Champ de Mars - Cler","48,8566915501153","2,30664677917957",1,0,1
Championnet.,"48,8953643","2,3498166",1,0,1
"Charles de Gaulle - Louis Philippe","48,881742142181","2,2710045335353",1,1,0
"Charonne - Avron","48,8516026652216","2,39840304703793",1,1,0
"Charonne - Bureau","48,854176","2,396093",2,2,0
"Charonne - Philippe-Auguste","48,855603162026","2,39054639062",1,0,1
"Chaussée d'Antin - Haussmann","48,87243","2,33359",1,0,1
"Chemin de Bretagne","48,824753068884","2,2588385956052",1,0,1
"Chevaleret - Tolbiac","48,82941","2,375934",1,1,0
"Chevreuse - Montparnasse","48,841739161231","2,3315522167367",2,2,0
"Choisy - Malmaisons","48,8219197029561","2,36334688340709",1,1,0
"Choisy - Tolbiac","48,82591155587","2,3602393269539",1,0,1
