"Nom station prise","Latitude station prise","Longitude station prise",Total,VAE,VM
"Alexandre Dumas - Voltaire","48,852888670365","2,3891476408096",1,1,0
"Amelot - Saint-Sébastien","48,8611421627609","2,36779961810773",1,1,0
"André Karman - République","48,9103987576185","2,38513559103012",1,1,0
"Argenteuil - Voltaire","48,9186486595556","2,28141121566296",1,1,0
"Bara - Henri Farman","48,8332180274578","2,26775676012039",1,1,0
"Barbès - Monique Maunoury","48,8155271882022","2,36871693349054",2,2,0
"Bastille - Biscornet","48,851355779579","2,369220033288",1,1,0
"Bastille - Quai de la Rapée","48,84682410855","2,3669364675879",1,1,0
"Belfort - Voltaire","48,8563358","2,3829901",1,1,0
"Bercy - Traversiére","48,8461926425738","2,37038008868694",2,1,1
"Bertrand Sincholle - Henri Barbusse","48,8992598239435","2,3042294383049",1,0,1
"Blaise-Desgoffe - Vaugirard","48,846128877747","2,3242672160268",1,1,0
"Blanqui - Docteur Bauer","48,907735489085","2,3407192814591",1,1,0
"Borrégo - Gambetta","48,8733049704553","2,40141458809376",1,1,0
"Boulangers - Cardinal Lemoine","48,8462904","2,3521495",1,1,0
"Brochant - Square des Batignolles ","48,8881869858103","2,31686114315115",1,0,1
"Carrefour Pleyel","48,9203415696033","2,34385438263416",1,1,0
"Censier - Santeuil","48,8406589213852","2,35375240445137",1,0,1
Centquatre,"48,8893335384554","2,37078543752432",2,2,0
"Charenton - Prague","48,848175129981","2,3763584494312",1,1,0
"Charles Lecocq - Lecourbe","48,84044","2,294867",1,1,0
"Chausson - Gabriel Péri","48,9218910034811","2,29523062705994",1,1,0
"Chevaleret - Tolbiac","48,82941","2,375934",1,1,0
"Chevreuse - Montparnasse","48,841739161231","2,3315522167367",1,1,0
"Concorde - Stalingrad","48,7985844","2,3821302",1,1,0
"Courcelles - Place des Ternes","48,8781999289231","2,2992860188665",1,1,0
"Cours de Vincennes - Soult","48,846918761569","2,4105220288038",1,1,0
"Crimée - Ourcq","48,8941041403163","2,37294608846728",2,2,0
"Daumesnil - Picpus","48,8374688","2,401765",1,1,0
"De Toqueville - Terrasse","48,882428","2,314002",2,2,0
"Departement - Pajol","48,8866748497302","2,36136116087437",1,1,0
"Emile Reynaud - Porte de la Villette ","48,9009895363005","2,38870225846767",2,1,1
"Euryale Dehaynin - Loire","48,8862489173048","2,3774591088295",1,1,0
"Faustin Hélie - Desbordes-Valmore","48,859403","2,276522",1,1,0
"Fessart - Château","48,84245","2,23989",1,1,0
"Flandre - Ourcq","48,8926015918902","2,37909156829119",1,1,0
"Franciade - Gabriel Péri","48,932614993315","2,3559544980526",2,1,1
"Félix Ziem - Armand Gauthier","48,8894963048682","2,3333936588044",1,1,0
"Gare RER de Saint-Denis","48,9355432424818","2,3471488058567",1,0,1
"Gare Routière de Saint Cloud","48,8428818389632","2,2222450375557",1,0,1
"Gare de Lyon - Place Louis Armand","48,845515089794","2,3726498446286",1,1,0
"Gare des Vallées","48,913179","2,257726",1,1,0
"Garibaldi - Gabriel Péri","48,905741911394","2,3316044208059",2,0,2
"Guy Môquet - Saint-Ouen","48,892777719024","2,32703357934952",1,1,0
"Hauteville - Bonne Nouvelle","48,87077436024","2,3496496368327",1,1,0
"Hector Malot - Daumesnil","48,8469355299176","2,37708762288094",1,1,0
"Henri Barbusse - Bourguignons","48,9130172279971","2,27342122707744",1,1,0
"Hôpital Européen Georges Pompidou ","48,8376953191634","2,27537423372269",1,0,1
"Hôpital Necker","48,8460434901185","2,31324501335621",1,1,0
"Indre - Prairies","48,8625439850678","2,40329045802355",1,1,0
"Ivry - Simone Weil","48,8232839320308","2,36590951681137",1,1,0
"Jardin de l'Hospice Debrousse","48,861451061938","2,40568600595",1,1,0
"Jean Monnet - Iles","48,8233939840573","2,24970731948749",1,1,0
"Jean-Baptiste Charcot - Sainte-Geneviève","48,9031088372157","2,2788929566741",1,1,0
"Jessaint - Marx Dormoy","48,8848454310636","2,35893040895462",1,1,0
"Jouffroy d'Abbans - Malesherbes","48,8850134","2,3070717",1,1,0
"Jouffroy d'Abbans - Villiers","48,8842155470374","2,30565335601568",2,2,0
"Jules Guesdes - Carnot","48,9382816993187","2,35089920461178",1,1,0
"Landy - Heurtault","48,9150965345203","2,375951372087",1,1,0
"Ledru-Rollin - Charonne","48,8534585560724","2,37724635819471",1,1,0
"Ledru-Rollin - Place du Père Chaillet","48,8564337069437","2,37902058776143",1,1,0
"Legendre - Nollet","48,8877421867542","2,32029307988137",2,2,0
"Longchamp - Place d'Iéna","48,8649172334339","2,29267481714487",1,1,0
"Louis Blanc - Aqueduc ","48,8820301825995","2,36356157809496",1,1,0
"Louis Pasteur - Albert Petit","48,796261","2,317289",1,1,0
"Madame de Sanzillon - Mozart","48,903798207743","2,31874018907547",1,1,0
"Mairie d'Ivry-sur-Seine","48,8105712096928","2,38428264856339",4,3,1
"Mairie de Neuilly sur Seine","48,8849472876584","2,26770311594009",1,0,1
"Mairie du 11ème","48,858925","2,3789759",1,1,0
