"Nom station prise","Latitude station prise","Longitude station prise",Total,VAE,VM
"Adolphe Lalyre - Armand Silvestre","48,9040626696159","2,27341622114182",2,1,1
"Alexandre Dumas - Place de la Réunion","48,8553371074205","2,39977036876463",1,1,0
"Alibert - Jemmapes","48,871044051984","2,3661044619878",1,1,0
"Anatole France - Louise Michel","48,8887321492647","2,28815764188767",1,1,0
"Aqueduc - Villette","48,883886063895","2,367198803315",2,2,0
"Arche - Léonard de Vinci","48,897909724945","2,23837230436449",2,2,0
"Assas - Vaugirard","48,848274111398","2,3292413726449",1,1,0
"Assemblée Nationale","48,861411014652","2,3201214185208",1,1,0
"Aubervilliers - Curial","48,8908830522755","2,36885793507099",1,1,0
"Auguste Blanqui - Glacière","48,8311516029644","2,34382219612598",1,1,0
Avenir,"48,8103438","2,3003776",1,1,0
"BNF - Bibliothèque Nationale de France","48,8350268238","2,3760157451034",2,0,2
"Bas - Gabriel Péri","48,9158558053962","2,2948095202446",4,4,0
"Bateliers - Quai de Seine","48,915817585516","2,3239533298594",1,1,0
"Batignolles - Beudant","48,8821640146638","2,31985297054052",4,4,0
"Belfort - Victor Hugo","48,9018492","2,3172724",1,0,1
"Belleville - Couronnes","48,868831082877","2,3809862136841",1,1,0
"Belliard - Damrémont","48,8966923877784","2,33802345038817",1,1,0
"Benoît Frachon - République","48,8523072901432","2,4156054854393",1,0,1
"Bertrand Sincholle - Henri Barbusse","48,8992598239435","2,3042294383049",2,2,0
"Bobillot - Moulin des Prés","48,828657346203","2,353020646317",1,1,0
"Boissière - Etienne Dolet","48,876111","2,4677312",1,1,0
"Bons Raisins - Voltaire","48,872824514614","2,19471555708509",2,2,0
"Bosquet - Saint-Dominique","48,8586517095264","2,30371658023458",3,3,0
"Boulangers - Cardinal Lemoine","48,8462904","2,3521495",1,1,0
"Boulets - Voltaire","48,85218705621","2,3890301585197",1,0,1
"Bourse du Travail","48,868976638826","2,3623438552022",1,1,0
"Boutroux - Porte de Vitry","48,822632","2,377738",1,1,0
"Brancion - Lefebvre","48,8290022278557","2,30143103816341",1,1,0
"Buisson Saint-Louis - Saint-Maur","48,871746849303","2,37225283287899",2,2,0
"Buzenval - Avron","48,8516172049987","2,40151359730767",2,2,0
"Cadix - Hameau","48,8340107632249","2,28951618075371",3,3,0
"Carrefour Pleyel","48,9203415696033","2,34385438263416",1,1,0
"Caulaincourt - Place Constantin Pecqueur","48,8896779050281","2,33817871442611",1,1,0
"Cesaria Evora - Rosa Parks","48,8971767282504","2,37451739609241",2,2,0
"Cevennes - Bergers","48,842407651304","2,28103771805763",1,0,1
"Champ de Mars - Cler","48,8566915501153","2,30664677917957",1,1,0
"Champs de Manoeuvre - Cartoucherie","48,835261","2,447974",2,2,0
"Charles de Gaulle - Plateau de Vanves","48,8223308897326","2,29857180341289",1,1,0
"Charonne - Faubourg Saint-Antoine","48,852191909696","2,3740932717919",1,1,0
"Charonne - Philippe-Auguste","48,855603162026","2,39054639062",1,1,0
"Chemin Vert - Fraternité","48,877141208359","2,44615651667118",2,2,0
"Château - République","48,905928","2,253629",2,2,0
"Château de Vincennes","48,8442319325566","2,43920953770918",2,1,1
"Cimetière de Fontenay-sous-Bois","48,8470617336222","2,47878223657608",1,1,0
"Cimetière de Montrouge","48,821466904768","2,3215785772007",2,1,1
"Claude Debussy - Marc Bloch","48,910388180512","2,3117771744728",1,1,0
"Clichy - Douai","48,883687771522","2,328063700029",2,1,1
"Clignancourt - Sofia","48,8851199230978","2,34719488842051",1,0,1
"Commandant Charcot - Bretteville","48,8753057076542","2,25584607571363",1,1,0
"Commerce - Letellier","48,8479766037361","2,29662451965988",3,1,2
"Condorcet - Turgot","48,8798515578909","2,34523236751556",1,0,1
"Convention - Campus de Bobigny","48,914920058264","2,4172238067445",1,1,0
"Convention - Lourmel","48,8420550416557","2,28599108755589",1,0,1
"Cours de Vincennes - Davout","48,847238029966","2,4107042336225",1,0,1
"Custine - Ramey","48,888735896947","2,3469526693225",1,1,0
"Damrémont - Ordener","48,8934003929819","2,3362665239128",1,1,0
"Delizy - Louis Nadot","48,8962128455813","2,40945786237717",1,1,0
"Delphine Seyrig - Général Leclerc","48,8939239630579","2,39790290594101",1,1,0
"Docteur Calmette - Martre","48,898969358483","2,3086513252383",1,0,1
"Docteurs Déjérine - Pte de Montreuil","48,853984481337","2,41208288897222",1,1,0
"Dom-Pérignon - Gravelle","48,8254815744346","2,40988031029701",4,3,1
"Dora Maar - Nadia Guendouz","48,905452421305","2,3220406472683",1,0,1
"Dunkerque - Alsace","48,879355","2,358379",2,2,0
"Dunkerque - Rocroy","48,880726","2,351464",1,1,0
"Dunkerque - Trudaine","48,8821516677338","2,34632536768913",2,2,0
"Dupont de l'Eure - Gambetta","48,8679385","2,4003649",3,3,0
"Dôme - République","48,832681","2,250257",1,1,0
"Edith Cavell - Volta","48,901616564287","2,26935435086489",4,4,0
"Emeriau - Beaugrenelle","48,8479124971494","2,28430598974228",1,0,1
"Emile Blemont - Poteau","48,8943782","2,3415122",1,1,0
"Emile Reynaud - Porte de la Villette ","48,9009895363005","2,38870225846767",1,1,0
"Estienne d'Orves - Henri Ginoux","48,8153882203973","2,32088679076093",2,2,0
"Eugène Reisz - Davout","48,8563187463264","2,41039697080851",1,1,0
"Exelmans - Versailles","48,8409749109197","2,26439025253057",1,0,1
"Faubourg Du Temple - Republique","48,867872484749","2,3648982158072",1,1,0
"Faubourg Poissonnière - Dunkerque","48,8808834454044","2,34993427991867",1,1,0
"Flandre - Ourcq","48,8926015918902","2,37909156829119",1,1,0
"Froidevaux - Boulard","48,835147319625","2,3294411972165",2,2,0
"Fédération - Suffren","48,852828153442","2,2978776320815",1,1,0
"Félix Ziem - Armand Gauthier","48,8894963048682","2,3333936588044",1,0,1
"Gambetta - Père Lachaise","48,8642956961659","2,39822866728204",2,2,0
"Gare Montparnasse - Vaugirard","48,8418071798797","2,31951002690117",1,1,0
"Gare RER de Saint-Denis","48,9355432424818","2,3471488058567",1,1,0
"Gare Rosny-Bois-Perrier","48,8811502333706","2,48043682426214",3,3,0
"Gare SNCF Vanves-Malakoff","48,8190021638364","2,29215000510361",2,2,0
"Gare d'Asnières sur Seine","48,9063645921747","2,28350669145584",2,2,0
"Gare de Bellevue","48,8192404685572","2,22953092306852",2,2,0
"Gare de Courbevoie","48,8993867","2,2506506",1,1,0
"Gare de Laplace","48,8089319911418","2,33494609594345",1,0,1
"Gare de Nogent-le-Perreux","48,8384255334881","2,49369330704212",1,1,0
"Gare de Robinson","48,7799259211605","2,2818286344409",1,1,0
"Gare de l''''Est - Chateau Landon","48,879305","2,362424",1,1,0
"Gare de la Garenne-Colombes","48,909752","2,239145",1,1,0
"Gare du Nord - Denain","48,879595787608","2,3544725775719",1,0,1
"Gare du Nord - Faubourg Saint-Denis","48,8796127655036","2,35684029757977",1,1,0
"Gare du Nord - Place de Valenciennes","48,879089","2,354235",2,1,1
"Goutte d'or - Barbès","48,885124323627","2,3496962338686",1,1,0
"Grand Prieuré - Crussol","48,864660627935","2,3692265531829",2,2,0
"Grands Moulins de Pantin","48,8973836972023","2,39599853754044",1,0,1
