"Nom station prise","Latitude station prise","Longitude station prise",Total,VAE,VM
"Adrien Lesesne - Docteur Bauer","48,9026386730463","2,34824806343151",1,1,0
"Alexandre Dumas - Voltaire","48,852888670365","2,3891476408096",1,0,1
"Amédée Huon - Fort d'Ivry","48,8051313769","2,38848969340324",1,1,0
"Anatole France - Louise Michel","48,8887321492647","2,28815764188767",1,1,0
"André Mazet - Saint-André des Arts","48,8537558105743","2,33909580856562",1,1,0
"Aqueduc - Villette","48,883886063895","2,367198803315",1,1,0
"Arche - Léonard de Vinci","48,897909724945","2,23837230436449",1,1,0
"Archives - Rivoli","48,857346707443","2,3539767041802",1,1,0
"Arcole - Notre-Dame","48,8538835413277","2,34937973320484",1,1,0
"Assas - Luxembourg","48,8437344687794","2,33342838187589",1,1,0
"Assas - Vaugirard","48,848274111398","2,3292413726449",1,0,1
"Bastille - Beaumarchais","48,853833463852","2,3685702681541",1,1,0
"Bayen - Pereire","48,8818044090797","2,29210887104273",1,1,0
"Beaumarchais - Pas de la Mule","48,855580507049","2,3684333673431",1,0,1
Beffroy,"48,886591074488","2,26139456033707",1,1,0
"Belleville - Couronnes","48,868831082877","2,3809862136841",2,1,1
"Belleville - Pyrénées","48,8741908","2,3860039",1,1,0
"Belliard - Damrémont","48,8966923877784","2,33802345038817",1,1,0
"Benjamin Godard - Victor Hugo","48,865983","2,275725",1,1,0
"Bercy - Villot","48,841795009027","2,3767850184816",2,0,2
"Berthier - Porte de Clichy","48,894222687781","2,3125872006816",2,2,0
"Bertrand Sincholle - Henri Barbusse","48,8992598239435","2,3042294383049",1,1,0
"Bichat - Grange aux Belles","48,873688","2,365015",1,1,0
"Bineau - Louise Michel","48,88666162207","2,2843274474144",1,1,0
"Bir Hakeim","48,8538440543335","2,28970534822202",2,1,1
"Blaise-Desgoffe - Vaugirard","48,846128877747","2,3242672160268",1,1,0
"Blancs-Manteaux - Archives","48,85941800703","2,3559471219778",2,1,1
"Bobillot - Moulin des Prés","48,828657346203","2,353020646317",2,1,1
"Bosquet - Saint-Dominique","48,8586517095264","2,30371658023458",1,1,0
"Boulets - Voltaire","48,85218705621","2,3890301585197",1,1,0
"Bourdon - Pont Morland","48,8478103","2,3659356",5,2,3
"Bourdonnais - Tour Eiffel","48,860897797941","2,295599598447",4,1,3
"Bourg l'Abbé - Saint-Martin","48,8639333194926","2,35240627080202",1,1,0
"Boussingault - Tolbiac","48,8260351660585","2,34217680800433",1,1,0
"Boutroux - Porte de Vitry","48,822632","2,377738",1,1,0
"Bruant - Vincent Auriol","48,834848452929","2,3668264996271",3,3,0
"Bréa - Raspail","48,842738478258","2,3297942217634",2,2,0
"Buffon - Jardin des Plantes","48,8426684661049","2,36185871064663",1,0,1
"Buisson Saint-Louis - Saint-Maur","48,871746849303","2,37225283287899",1,1,0
"Cambon - Rivoli","48,866143390992","2,3251800647137",3,3,0
"Cambronne - Mademoiselle","48,8432773300352","2,30230766886348",1,1,0
"Capitaine Glarner - Gabriel Péri","48,9024499004187","2,33048075334257",3,1,2
"Carducci - Place Hannah Arendt","48,8774366815158","2,38607436418533",2,2,0
"Carpeaux - Place Jacques Froment","48,8906542","2,3309428",1,1,0
"Cauchy - Cévennes","48,8433725710224","2,27513283491135",2,0,2
"Caulaincourt - Place Constantin Pecqueur","48,8896779050281","2,33817871442611",1,1,0
"Centre Georges Pompidou","48,861419","2,352581",1,0,1
"Charenton - Jardiniers","48,833821772923","2,394692664106",1,0,1
"Charenton - Prague","48,848175129981","2,3763584494312",1,1,0
"Charles Delescluze","48,8524220084889","2,38063249737024",1,0,1
"Charonne - Alexandre Dumas","48,8560774150561","2,39486932754517",2,2,0
"Charonne - Bureau","48,854176","2,396093",1,1,0
"Charonne - Faubourg Saint-Antoine","48,852191909696","2,3740932717919",1,1,0
"Charonne - Pierre Bayle","48,858445054262","2,3903981223891",1,1,0
"Chazelles - Courcelles ","48,879406604954","2,3034455627203",1,1,0
"Choron - Martyrs","48,8778514435025","2,33967013657093",1,1,0
"Château - Place de Catalogne","48,836805542262","2,3185293003917",2,1,1
"Châteaudun - Place de la Liberté","48,9097083030121","2,24544864806006",1,0,1
"Cimetière de Montmartre","48,886472466142","2,3328901827335",1,1,0
"Cité Vaneau","48,8542210666207","2,31961492449045",1,1,0
"Cité de la Musique","48,888796556487","2,3925811931922",3,3,0
"Cité des Sciences et de l''''Industrie","48,896595711789","2,38459914922714",1,1,0
"Clapeyron - Moscou","48,8807881951412","2,32481505721807",3,3,0
"Claude Debussy - Marc Bloch","48,910388180512","2,3117771744728",1,1,0
"Claude Vellefaux - Hôpital Saint-Louis","48,872859139003","2,3700717069851",2,1,1
"Clef des Champs - Albert Dhalenne","48,914938","2,330665",1,1,0
"Colisée - Champs-Elysées","48,870475399387","2,3076190799475",1,1,0
"Commandant Rivière","48,872933","2,309796",2,2,0
"Convention - Saint-Charles","48,843156111116","2,28310905396938",1,1,0
"Convention - Vaugirard","48,8376768223316","2,29558692602025",2,1,1
"Courcelles - Pierre Demours","48,8837697332735","2,29858466343129",1,1,0
"Courcelles - Place des Ternes","48,8781999289231","2,2992860188665",1,1,0
"Croix Nivert - Square Saint-Lambert","48,8430515215905","2,29520045220852",1,0,1
"Crozatier - Faubourg Saint-Antoine","48,850440013405","2,378901366211",1,1,0
"Daumesnil - Hébrard","48,8429","2,38474",1,1,0
"Departement - Pajol","48,8866748497302","2,36136116087437",1,0,1
"Didot - Mariniers","48,8265054361311","2,31313619827167",1,1,0
"Dominique Pado - Croix Nivert","48,8364879816493","2,28972505778074",1,1,0
"Duroc - Place de Breteuil","48,847460641142","2,3126140236855",3,1,2
"Ecoles - Carmes","48,8489044479894","2,34734863042831",2,1,1
"Edith Cavell - Volta","48,901616564287","2,26935435086489",2,2,0
"Edouard Pailleron - Simon Bolivar ","48,8797988605","2,3748392611742",1,1,0
"Emeriau - Beaugrenelle","48,8479124971494","2,28430598974228",1,0,1
"Emile Reynaud - Porte de la Villette ","48,9009895363005","2,38870225846767",1,1,0
"Emile Zola - Fondary","48,8470511431137","2,29534059762955",1,0,1
"Etienne Jodelle - Saint Ouen","48,8879401639469","2,32612442031434",1,1,0
"Fernand Braudel - Vincent Auriol ","48,8363785231815","2,3723404482007",1,0,1
"Ferrus - Saint-Jacques","48,8313878","2,3408563",1,1,0
"Flandre - Ourcq","48,8926015918902","2,37909156829119",2,2,0
"Flandre - Riquet","48,888013281448","2,3737595955229",1,1,0
"François Ponsard - La Muette ","48,8583666","2,2744515",1,1,0
"Fédération - Suffren","48,852828153442","2,2978776320815",1,0,1
"Félix Faure - Convention","48,841249336041","2,2883866008495",3,0,3
"Félix Faure - Lourmel","48,8386890170951","2,28180818259716",1,0,1
"Gabriel Lamé","48,8351212784276","2,38553456962109",1,1,0
"Gabriel Péri - Danielle Casanova","48,790114","2,4025777",1,1,0
"Gambetta - Saint Fargeau","48,871244610447","2,40390568971634",1,1,0
"Gare Montparnasse - Edgar Quinet","48,841487851079","2,3233232282801",1,0,1
"Gare Montparnasse - René Mouchotte","48,8392038432924","2,32088394463062",1,0,1
"Gare Saint-Lazare - Cour du Havre","48,875674400851","2,3265598341823",2,0,2
"Gare Saint-Lazare - Place de Budapest","48,877753","2,327339",1,1,0
"Gare de Courbevoie","48,8993867","2,2506506",2,2,0
"Gare de Lyon - Place Louis Armand","48,845515089794","2,3726498446286",1,1,0
"Gare de Lyon - Van Gogh","48,843839785643","2,3704450240357",1,1,0
"Gare de Reuilly - Picpus","48,8426735411679","2,39729437977076",2,0,2
"Gare de l''''Est - Chateau Landon","48,879305","2,362424",2,2,0
"Gare du Nord - Denain","48,879595787608","2,3544725775719",1,1,0
"Gare du Nord - Faubourg Saint-Denis","48,8796127655036","2,35684029757977",1,1,0
"Gare du Nord - Hôpital Lariboisière","48,881949","2,352339",1,1,0
"Gare du Nord - La Chapelle","48,884178287286","2,3561057075858",1,1,0
"Garibaldi - Gabriel Péri","48,905741911394","2,3316044208059",1,0,1
"Gergovie - Alésia","48,8308871745524","2,31888210120735",1,1,0
"Gergovie - Vercingétorix","48,8345341388399","2,31315454742618",1,1,0
"Gobelins - Port-Royal","48,837135900263","2,3515201359987",2,0,2
"Grand Prieuré - Crussol","48,864660627935","2,3692265531829",1,1,0
"Grenelle - Dr Finlay","48,851315406716","2,29195028543472",5,2,3
"Grenelle - Violet","48,8499303551215","2,29461204260588",1,1,0
"Guersant - Gouvion-Saint-Cyr","48,882877751786","2,28766737081487",2,2,0
"Guy Môquet - Compoint","48,8921355904487","2,32321947813034",1,1,0
"Guy Môquet - Parvis Georges Marchais","48,7951884009598","2,35943466424942",1,1,0
"Guy Môquet - Saint-Ouen","48,892777719024","2,32703357934952",1,1,0
"Harpe - Saint-Germain","48,851518815017","2,3436703160405",4,2,2
"Hélène et François Missoffe - Emile Borel","48,8999065384349","2,32154399167484",1,1,0
"Hôpital Necker","48,8460434901185","2,31324501335621",4,2,2
"Hôpital Robert Debré","48,8800522220089","2,4008650346327",3,3,0
"Hôtel de Ville de Saint-Ouen","48,911380185786","2,3340076807601",1,1,0
"Institut du Monde Arabe - Saint-Germain","48,849063299501","2,3558086529374",1,1,0
"Ivry - Baudricourt","48,824695995415","2,36310607357747",1,1,0
"Ivry - Simone Weil","48,8232839320308","2,36590951681137",1,1,0
"Jardin d'Acclimatation","48,8787722425105","2,27077223360538",1,1,0
"Javel - André Citroën","48,846276485475","2,27863680571318",3,0,3
"Jean Bologne - Passy","48,8575668897845","2,28002739530677",1,1,0
"Jean Calvin - Tournefort","48,8415885692578","2,34848957508802",5,1,4
"Jean Colly - Tolbiac","48,8278172915978","2,37054906785488",1,1,0
"Jean Mermoz - Champs-Elysées","48,869689856852","2,3107324540615",1,1,0
"Jean de la Fontaine - Boulainvilliers","48,8526479146165","2,27586641907692",2,1,1
"Jean-Pierre Timbaud - Vaucouleurs","48,867937","2,377885",1,1,0
"Jessaint - Marx Dormoy","48,8848454310636","2,35893040895462",1,0,1
"Jonquoy - Didot","48,8289045482395","2,31648076325655",1,1,0
"Jouffroy d'Abbans - Malesherbes","48,8850134","2,3070717",2,2,0
"Jouffroy d'Abbans - Wagram","48,881973298352","2,301132157445",1,1,0
"Jussieu - Fossés Saint-Bernard","48,8471855100235","2,35348585993052",2,2,0
"Keller - La Roquette","48,8555508","2,3752778",1,1,0
"Lacépède - Linné","48,8437035476636","2,35465127974749",2,2,0
"Lakanal - Commerce","48,8444246278654","2,29405917227268",2,1,1
"Lamartine - Faubourg Montmartre","48,8766139828908","2,33976569026709",1,1,0
"Laumière - Petit","48,8846736853833","2,3800390586257",1,1,0
"Lavandieres Sainte Opportune - Rivoli","48,859279702476","2,3466217517853",2,1,1
"Lavoisier - Missak Manouchian","48,8628646889606","2,49567646533251",1,0,1
"Le Goff - Gay-Lussac","48,8461024009786","2,34122078865767",1,1,0
"Lebrun - Colonel Fabien ","48,7826687073315","2,38131780177355",1,1,0
"Lepic - Armée d''''Orient","48,8875364038142","2,33430773019791",1,1,0
"Les Halles - Saint-Eustache","48,8636269590168","2,34262391924858",1,1,0
"Londres - Place d''''Estienne d''''Orves","48,876693805757","2,33053620904684",1,0,1
"Louis Blanc - La Chapelle","48,884008964514","2,3599335551262",4,4,0
"Lucie Aubrac - Fort","48,818144834009","2,27118462324143",1,1,0
"Lucie Aubrac - Franklin","48,8622391600681","2,44358628988266",1,1,0
"Lucien Bossoutrot - Général Martial Vallin","48,836956046311","2,2741072252393",1,1,0
"Macdonald - Césaria Evora","48,89883","2,37933",1,1,0
"Mahatma Gandhi","48,876356","2,264205",1,1,0
"Maine - Jean Zay","48,837925263898","2,3225428909063",3,1,2
"Mairie du 11ème","48,858925","2,3789759",2,2,0
"Mairie du 12ème","48,840855311763","2,3875549435616",1,1,0
"Mairie du 19ème","48,8825626424796","2,38126248121262",2,2,0
"Mairie du 7ème","48,8577967","2,3192664",3,1,2
"Mairie du 9ème","48,8732671375829","2,34075344805276",1,1,0
"Manin - Secrétan","48,8791665","2,3787959",1,1,0
"Manin - Simon Bolivar","48,8764996541268","2,3794073625991",1,1,0
"Mariotte - Batignolles","48,884571659595","2,321469503475",1,1,0
"Marseille - Beaurepaire","48,871624306963","2,36392650827383",1,0,1
"Mathurins - Auber","48,872988840744","2,3294984212276",1,1,0
"Mazagran - Pierre de Coubertin","48,8162186402604","2,34422687441111",1,1,0
"Metz - Faubourg Saint-Denis","48,870893","2,353521",1,1,0
"Michel-Ange - Parent de Rosan","48,8405799236901","2,25841194391251",1,1,0
"Michelet - Assas","48,8427415028319","2,33502119779587",2,2,0
"Miromesnil - La Boétie","48,8737224129165","2,31584809720516",1,0,1
"Moncey - Blanche","48,8800658747415","2,33108103275299",1,1,0
"Mornay - Sully","48,8497039954842","2,3644607886672",1,1,0
"Mstislav Rostropovitch - Berthier","48,892120821174","2,30923410505056",1,1,0
"Murat - Porte de Saint-Cloud","48,837508626213","2,25776519626379",2,0,2
"Musée d'Orsay","48,8597261579087","2,32586044818163",1,1,0
Mutualité,"48,848225572724","2,3502873256803",4,0,4
"Méchain - Faubourg Saint-Jacques","48,8358677209948","2,33798034198275",2,2,0
"Ménilmontant - Père Lachaise","48,863287291502","2,3869940266013",1,1,0
"Mézières - Rennes ","48,850234593217","2,33038198202848",1,1,0
"Neuilly - Petit","48,8989653613413","2,29627937078476",2,2,0
"Neuve Saint-Pierre - Beautreillis","48,8535535143965","2,36391227692366",2,2,0
"Octave Gréard - Tour Eiffel","48,856502977696","2,2931787543289",1,1,0
"Oratoire - Rivoli","48,861342760889","2,3400047421455",2,1,1
"Ordener - Poissonniers","48,8912138908447","2,35128866621987",1,1,0
"Paix - Verdun","48,900504","2,261173",1,1,0
"Pajol - Place Herbert","48,8927825","2,3635598",1,1,0
"Palais des Sports","48,833468517426","2,2858720645308",2,0,2
"Panthéon - Valette","48,8470205716522","2,34649826196711",3,3,0
"Parc André Citroën","48,8406399442967","2,27806180715561",1,1,0
"Parc Georges Brassens - Brancion","48,8322782926976","2,30225700885057",1,1,0
"Parc Monceau","48,881077914129","2,3095492646098",1,1,0
"Parc Roger Salengro","48,905303858642","2,31055945158",1,1,0
"Parme - Clichy","48,8812664242266","2,32819709345057",1,1,0
"Parmentier - Fontaine au Roi","48,8678767055174","2,37270597867147",1,1,0
"Parmentier - Hôpital Saint-Louis","48,871379874257","2,3698963836667",1,0,1
"Pasteur - Gambetta","48,8457279738451","2,4236011505127",2,1,1
"Pereire - Saussure","48,888229075478","2,3101296275854",1,1,0
"Petit - Manin","48,8865068753433","2,39381554013084",1,1,0
"Phalsbourg - Villiers","48,8824230790095","2,30904534459114",1,1,0
"Picpus - Louis Braille","48,839988788912","2,4005256685521",2,1,1
"Pierre Demours - Laugier","48,8813072","2,294846",2,2,0
"Pierre Sarrazin - Saint-Michel","48,8509081463977","2,34213072806597",1,0,1
"Place Adolphe Cherioux - Vaugirard","48,8395944280046","2,30106577277184",1,1,0
"Place Alphonse Deville","48,850188262662","2,3275961726904",1,0,1
"Place Amédée Gordini - Lefebvre","48,83061737745","2,2920634208276",1,1,0
"Place Aristide Briand","48,8218923657583","2,41300374269486",2,1,1
"Place Balard","48,836395736424","2,2784192115068",4,2,2
"Place Carnot","48,855939321868","2,44153171777725",2,2,0
"Place Du Général De Gaulle","48,8687591","2,4329931",2,2,0
"Place Edmond Michelet","48,860134890542","2,3500636965036",1,1,0
"Place Etienne Pernet","48,8424345713378","2,29218196123838",1,1,0
"Place Georges Guillaumin","48,8747502039566","2,30177143532599",1,1,0
"Place Jean Ferrat","48,8184945213025","2,37441748380661",1,1,0
"Place Marcel Cachin","48,8141144235687","2,39090770483017",3,1,2
"Place Mireille Havet","48,850533","2,383756",2,1,1
"Place Nationale - Château-des-Rentiers","48,829268","2,365212",1,1,0
"Place Robert Guillemard","48,8361917280667","2,28112671600864",2,0,2
"Place Tristan Bernard","48,8791964","2,2915403",1,0,1
"Place de Finlande","48,862408335967","2,3113624379039",2,1,1
"Place de Lévis","48,8835468515333","2,31319338083267",2,2,0
"Place de Rungis","48,8224559476497","2,34738272948295",1,1,0
"Place de l'Hôtel de Ville","48,8573314","2,351458",3,2,1
"Place de la Bastille - Bourdon","48,852364355271","2,3681089282036",1,0,1
"Place de la Porte de Passy","48,8573410954708","2,26441655388271",1,1,0
"Place des Ternes.","48,8784386312265","2,2977277636528",1,1,0
"Place du 17 Octobre","48,9196269003478","2,29782861341998",2,2,0
"Place du Canada","48,8653462693627","2,31019378796476",2,2,0
"Place du Général de Gaulle","48,8525288","2,4877332",2,1,1
"Place du Palais Royal","48,862382970647","2,3384822532535",2,2,0
"Plantes - Moulin Vert","48,8300575530563","2,3232302069664",3,2,1
"Porte d'Asnières","48,8903581761049","2,30362862348557",3,3,0
"Porte d'Ivry","48,8217687475965","2,36887067556381",1,1,0
"Porte de Bagnolet","48,864707139123","2,40834463734961",2,1,1
"Porte de Saint Cloud - Parc des Princes","48,8386627570658","2,25251644849777",2,2,0
"Porte de Saint-Ouen - Bessières","48,8979224085452","2,32851451022192",1,1,0
"Porte de Saint-Ouen - Henri Huchard","48,8987083663651","2,32953608036041",1,1,0
"Porte de Versailles","48,832324016657","2,2875617349045",1,1,0
"Porte de la Muette","48,8630231784118","2,26871881701574",1,1,0
"Porte de la Plaine","48,8280516960598","2,29242771863937",1,1,0
"Primo Levi - Frigos","48,8309484484602","2,37965351592796",1,0,1
"Pyrénées - Avron","48,853246898212","2,40587104452954",1,1,0
"Pyrénées - Emmery","48,872010281271","2,39203959703445",1,1,0
"Pyrénées - Maraîchers","48,857140013953","2,40435093641281",1,0,1
"Quai Jules Guesde - Saint-Simon","48,8039148721899","2,40896616202737",2,2,0
"Quai Panhard et Levassor","48,8283748280967","2,38427374580557",4,4,0
"Quai Voltaire","48,858942986179","2,3314182047146",1,1,0
"Quai aux Fleurs - Pont Saint-Louis","48,8529159562094","2,35219571739435",2,1,1
"Quai de Béthune - Pont de la Tournelle","48,8509743319403","2,35630720853805",2,2,0
"Quai de la Loire - Jean Jaurès","48,8833973385453","2,37107452298013",4,3,1
"Quai des Célestins - Henri IV","48,8512971","2,3624535",2,2,0
"Ranelagh - Maison de la Radio","48,8529360316948","2,28044964373112",1,1,0
